Country,C1 low,C1 medium,C1 high,C2 low,C2 medium,C2 high,C3 low,C3 medium,C3 high,C4 low,C4 medium,C4 high,C5 low,C5 medium,C5 high,C6 low,C6 medium,C6 high,C7 low,C7 medium,C7 high,C8 low,C8 medium,C8 high,C9 low,C9 medium,C9 high
BE,0.039119804,0.079462103,0.119804401,0.065445026,0.212696335,0.359947644,0.453126801,0.671505764,0.889884726,0.120930233,0.26744186,0.413953488,0.10134821,0.201650395,0.30195258,-0.105492115,0.221587819,0.548667754,-0.181098501,0.139589463,0.460277427,0.036538462,0.370192308,0.703846154,0.274285714,0.4,0.525714286
BG,0.347188264,0.464547677,0.58190709,-0.083769634,0.02617801,0.136125654,0.435878963,0.657132565,0.878386167,0.344186047,0.546511628,0.748837209,0.566713157,0.783356578,1,0.178357803,0.458129418,0.737901033,0.013626173,0.301860025,0.590093877,0.215384615,0.519230769,0.823076923,0.59047619,0.795238095,1
CZ,0.024449878,0.061124694,0.097799511,0.034031414,0.173429319,0.312827225,0.431123919,0.653170029,0.875216138,0.16744186,0.325581395,0.48372093,0.234774523,0.368433287,0.50209205,0.002175095,0.311310495,0.620445895,-0.17920695,0.141165756,0.461538462,-0.240384615,0.139423077,0.519230769,0.095238095,0.176190476,0.257142857
DK,0.063569682,0.11002445,0.156479218,0.162303665,0.333769634,0.505235602,0.249827089,0.502089337,0.754351585,-0.027906977,0.081395349,0.190697674,0.066480707,0.158066016,0.249651325,0.008700381,0.316748233,0.624796085,-0.329480174,0.015938069,0.361356312,0.082692308,0.408653846,0.734615385,0.140952381,0.233333333,0.325714286
DE,-0.014669927,0.012224939,0.039119804,0.251308901,0.445026178,0.638743455,0.451743516,0.670353026,0.888962536,0.027906977,0.151162791,0.274418605,0.134356113,0.242910274,0.351464435,-0.371397499,0,0.371397499,-0.311300266,0.031087992,0.373476251,0.169230769,0.480769231,0.792307692,0.175238095,0.276190476,0.377142857
EE,0.029339853,0.067237164,0.105134474,-0.104712042,0,0.104712042,0.063688761,0.346974063,0.630259366,0.130232558,0.279069767,0.427906977,0.016736402,0.095885635,0.175034868,0.271343121,0.535617183,0.799891245,-0.175003503,0.144668628,0.464340759,0.146153846,0.461538462,0.776923077,0.072380952,0.147619048,0.222857143
IE,-0.004889976,0.024449878,0.053789731,-0.044502618,0.07526178,0.195026178,0.284884726,0.531304035,0.777723343,-0.009302326,0.104651163,0.218604651,-0.030218503,0.037192004,0.10460251,0.083741164,0.379282219,0.674823274,0.047148662,0.329795432,0.612442203,0.030769231,0.365384615,0.7,0.293333333,0.423809524,0.554285714
EL,0.210268949,0.293398533,0.376528117,0.212041885,0.395942408,0.579842932,0.398357349,0.625864553,0.853371758,0.23255814,0.406976744,0.581395349,0.285448629,0.431775918,0.578103208,0.40021751,0.643012507,0.885807504,-0.292700014,0.046588202,0.385876419,0.071153846,0.399038462,0.726923077,0.552380952,0.747619048,0.942857143
ES,0.092909535,0.146699267,0.200488998,0.259162304,0.454842932,0.65052356,0.455720461,0.673667147,0.891613833,-0.009302326,0.104651163,0.218604651,0.080892608,0.176080893,0.271269177,0.148994018,0.433659598,0.718325177,-0.213044697,0.112967633,0.438979964,0.238461538,0.538461538,0.838461538,0.4,0.557142857,0.714285714
FR,0.112469438,0.171149144,0.229828851,0.227748691,0.415575916,0.603403141,0.340043228,0.577269452,0.814495677,0.065116279,0.197674419,0.330232558,0.072989307,0.166201767,0.259414226,0.052746058,0.353452964,0.654159869,-0.141901359,0.172253748,0.486408855,0.065384615,0.394230769,0.723076923,0.537142857,0.728571429,0.92
HR,0.17603912,0.250611247,0.325183374,-0.102094241,0.003272251,0.108638743,0.393040346,0.621433718,0.849827089,0.269767442,0.453488372,0.637209302,0.314737331,0.468386797,0.622036262,0.261555193,0.527460576,0.79336596,0.309443744,0.548374667,0.787305591,0.175,0.485576923,0.796153846,-0.045714286,0,0.045714286
IT,0.224938875,0.311735941,0.398533007,0.060209424,0.206151832,0.352094241,0.496008646,0.707240634,0.918472622,0.093023256,0.23255814,0.372093023,0.211994421,0.339958159,0.467921897,-0.095704187,0.229744426,0.55519304,0.070898136,0.349586661,0.628275186,0.001923077,0.341346154,0.680769231,0.182857143,0.285714286,0.388571429
CY,0.004889976,0.036674817,0.068459658,0.052356021,0.196335079,0.340314136,0.29945245,0.543443804,0.787435159,0.223255814,0.395348837,0.56744186,0.09669921,0.195839145,0.294979079,0.475258293,0.705546493,0.935834693,-0.171325487,0.147733642,0.46679277,0.1,0.423076923,0.746153846,0.259047619,0.380952381,0.502857143
LV,0.488997555,0.641809291,0.794621027,0.013089005,0.147251309,0.281413613,0.153731988,0.422010086,0.690288184,0.4,0.61627907,0.83255814,0.249651325,0.387029289,0.524407252,0.096791735,0.390157694,0.683523654,-0.147786185,0.167349727,0.482485638,0.105769231,0.427884615,0.75,0.064761905,0.138095238,0.211428571
LT,0.190709046,0.268948655,0.347188264,0.070680628,0.219240838,0.367801047,0.233962536,0.488868876,0.743775216,0.297674419,0.488372093,0.679069767,0.284053928,0.430032543,0.576011158,0.007069059,0.315388798,0.623708537,-0.1119518,0.197211714,0.506375228,0.480769231,0.740384615,1,-0.011428571,0.042857143,0.097142857
LU,0.004889976,0.036674817,0.068459658,0.201570681,0.382853403,0.564136126,0.461037464,0.678097983,0.895158501,0.102325581,0.244186047,0.386046512,-0.019060902,0.051139005,0.121338912,-0.118542686,0.210712344,0.539967374,-0.335785344,0.010683761,0.357152865,0.042307692,0.375,0.707692308,0.281904762,0.40952381,0.537142857
HU,0.298288509,0.403422983,0.508557457,-0.070680628,0.042539267,0.155759162,0.354567723,0.589373199,0.824178674,0.158139535,0.313953488,0.469767442,0.380288238,0.55032543,0.720362622,0.220772159,0.493474715,0.76617727,-0.153040493,0.162971136,0.478982766,-0.407692308,0,0.407692308,0.064761905,0.138095238,0.211428571
MT,-0.024449878,0,0.024449878,0.492146597,0.746073298,1,0.618299712,0.809149856,1,-0.065116279,0.034883721,0.134883721,0.118084612,0.222570897,0.327057183,0.571506253,0.785753127,1,0.628485358,0.814242679,1,0.019230769,0.355769231,0.692307692,0.297142857,0.428571429,0.56
NL,0,0.030562347,0.061124694,0.353403141,0.572643979,0.791884817,0.507853026,0.717110951,0.926368876,0,0.11627907,0.23255814,0.076243608,0.170269642,0.264295676,-0.185426862,0.15497553,0.495377923,-0.348605857,0,0.348605857,0.244230769,0.543269231,0.842307692,0.460952381,0.633333333,0.805714286
AT,0.073349633,0.122249389,0.171149144,0.12565445,0.287958115,0.45026178,0.385432277,0.61509366,0.844755043,0.08372093,0.220930233,0.358139535,0.10181311,0.20223152,0.30264993,-0.26536161,0.088363241,0.442088091,-0.344192238,0.003678016,0.35154827,-0.303846154,0.086538462,0.476923077,0.08,0.157142857,0.234285714
PL,0.312958435,0.421760391,0.530562347,0.015706806,0.15052356,0.285340314,0.431426513,0.65342219,0.875417867,0.334883721,0.534883721,0.734883721,0.420269642,0.600302185,0.780334728,0.111473627,0.402392605,0.693311582,-0.088622671,0.216652655,0.521927981,0.1,0.423076923,0.746153846,0.03047619,0.095238095,0.16
