Country,C1 low,C1 medium,C1 high,C2 low,C2 medium,C2 high,C3 low,C3 medium,C3 high,C4 low,C4 medium,C4 high,C5 low,C5 medium,C5 high,C6 low,C6 medium,C6 high,C7 low,C7 medium,C7 high,C8 low,C8 medium,C8 high,C9 low,C9 medium,C9 high
LU,0.22746988,0.522891566,0.818313253,0,0,0,0,0,0,0,0,0,0.214457831,0.512048193,0.809638554,-0.175907112,0.28011611,0.736139332,-0.182547129,0.271816089,0.726179307,0,0,0,0,0,0
HU,0,0,0,0.174943259,0.479119383,0.783295506,0,0,0,0,0,0,0,0,0,0,0,0,-0.357087497,0.053640628,0.464368754,0.051980198,0.564975248,1.077970297,0.2286554,0.5238795,0.8191036
MT,0.487710843,0.739759036,0.991807229,0,0,0,0,0,0,-0.011096076,0.324086604,0.659269283,-0.103922071,0.246731607,0.597385286,0,0,0,0,0,0,0,0,0,0,0,0
NL,0.461686747,0.718072289,0.974457831,0,0,0,0,0,0,0.032746955,0.360622463,0.68849797,-0.055472956,0.28710587,0.629684696,-0.031698113,0.460377358,0.95245283,-0.156324116,0.304594854,0.765513825,0,0,0,0,0,0
AT,-0.032771084,0.306024096,0.644819277,0,0,0,0,0,0,-0.208389716,0.159675237,0.527740189,-0.200820302,0.165983081,0.532786465,0.005921626,0.507402032,1.008882438,-0.153387139,0.308266076,0.769919291,-0.17970297,0.275371287,0.730445545,-0.354592212,0.037839824,0.430271859
PL,0,0,0,-0.214798003,0.154334998,0.523467998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.277722772,0.152846535,0.583415842,0.2286554,0.5238795,0.8191036
PT,-0.266987952,0.110843373,0.488674699,0,0,0,0,0,0,0,0,0,0.062189182,0.385157652,0.708126122,0,0,0,-0.312193701,0.109757874,0.531709449,0,0,0,0.026304188,0.35525349,0.684202792
RO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.255445545,0.180693069,0.616831683,0,0,0
SI,0,0,0,-0.251566046,0.123694961,0.498955969,0,0,0,-0.164546685,0.196211096,0.556968877,0,0,0,0.031001451,0.538751814,1.046502177,0,0,0,0,0,0,-0.140337987,0.216385011,0.573108009
SK,-0.162891566,0.197590361,0.558072289,-0.023604176,0.313663187,0.650930549,0,0,0,-0.252232747,0.123139378,0.498511502,0,0,0,0,0,0,0,0,0,-0.037128713,0.453589109,0.944306931,0.2286554,0.5238795,0.8191036
FI,0.565783133,0.804819277,1.043855422,-0.185383568,0.178847027,0.543077621,1.08491609,1.856145113,2.627374135,-0.142625169,0.214479026,0.571583221,0.327967188,0.606639323,0.885311459,-0.315936139,0.105079826,0.526095791,-0.308417587,0.114478016,0.53737362,0,0,0,-0.033210874,0.305657605,0.644526084
SE,0.045301205,0.371084337,0.69686747,0,0,0,0.875244512,1.59405564,2.312866768,0.098511502,0.415426252,0.732341001,0.394411689,0.662009741,0.929607793,-0.242786647,0.196516691,0.635820029,-0.193036333,0.258704583,0.7104455,-0.326732673,0.091584158,0.50990099,0,0,0
