Country,C1 low,C1 medium,C1 high,C2 low,C2 medium,C2 high,C3 low,C3 medium,C3 high,C4 low,C4 medium,C4 high,C5 low,C5 medium,C5 high,C6 low,C6 medium,C6 high,C7 low,C7 medium,C7 high,C8 low,C8 medium,C8 high,C9 low,C9 medium,C9 high
BE,0.424283765,0.686903138,0.94952251,-0.379811016,0.016824153,0.413459322,0,0,0,0,0,0,-0.223921345,0.146732213,0.51738577,-0.050606724,0.436741595,0.924089914,-0.319386987,0.100766267,0.52091952,0,0,0,0,0,0
BG,0,0,0,0.053284167,0.377736806,0.702189445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZ,0.136971351,0.447476126,0.7579809,-0.282737958,0.097718368,0.478174695,0,0,0,0,0,0,0,0,0,0,0,0,-0.336820658,0.078974177,0.494769013,-0.116050386,0.354937017,0.825924421,0,0,0
DK,0.424283765,0.686903138,0.94952251,0,0,0,-0.193157093,0.258553634,0.710264361,0.025581395,0.354651163,0.68372093,0.042013782,0.368344819,0.694675855,-0.162323453,0.297095683,0.75651482,-0.170988174,0.286264783,0.743517739,-0.383746445,0.020316944,0.424380333,-0.12919085,0.225674292,0.580539433
DE,0.380081855,0.650068213,0.92005457,0,0,0,0,0,0,-0.01627907,0.319767442,0.655813953,-0.31209235,0.073256375,0.4586051,0.241575492,0.801969365,1.362363239,-0.179811312,0.27523586,0.730283031,0,0,0,0,0,0
EE,0.070668486,0.392223738,0.71377899,0.023415534,0.352846278,0.682277022,0.273953719,0.842442149,1.410930579,-0.330232558,0.058139535,0.446511628,0.151516482,0.459597068,0.767677654,0,0,0,-0.317686141,0.102892324,0.523470789,-0.313531085,0.108086144,0.529703373,-0.217685217,0.151928986,0.521543189
IE,0.57899045,0.815825375,1.0526603,0.225028808,0.52085734,0.816685872,-0.280226089,0.149717389,0.579660867,0.004651163,0.337209302,0.669767442,0.404652592,0.670543827,0.936435061,-0.325601751,0.092997812,0.511597374,0,0,0,0,0,0,-0.272994196,0.10583817,0.484670536
EL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207131151,0.241086061,0.689303273,0,0,0,0,0,0
ES,0.424283765,0.686903138,0.94952251,0,0,0,0,0,0,-0.01627907,0.319767442,0.655813953,-0.073177369,0.272352192,0.617881754,0,0,0,-0.2792045,0.150994375,0.58119325,-0.392523364,0.009345794,0.411214953,-0.339364971,0.050529191,0.440423353
FR,0.203274216,0.502728513,0.80218281,0,0,0,0,0,0,-0.288372093,0.093023256,0.474418605,-0.08313216,0.264056533,0.611245227,-0.355679332,0.055400835,0.466481003,-0.344687071,0.069141161,0.482969394,0,0,0,0,0,0
