Country,C1 low,C1 medium,C1 high,C2 low,C2 medium,C2 high,C3 low,C3 medium,C3 high,C4 low,C4 medium,C4 high,C5 low,C5 medium,C5 high,C6 low,C6 medium,C6 high,C7 low,C7 medium,C7 high,C8 low,C8 medium,C8 high,C9 low,C9 medium,C9 high
BE,0,0,0,0,0,0,-0.0347142,0.304404834,0.643523867,-0.376744186,0.029069767,0.434883721,0,0,0,0,0,0,0,0,0,-0.398049573,0.001625356,0.401300284,-0.219187436,0.226015705,0.671218846
BG,0.509140518,1.136425648,1.763710778,0,0,0,-0.080497183,0.266252348,0.613001878,0.181395349,0.726744186,1.272093023,0.639266119,1.299082649,1.958899179,-0.224786155,0.146011538,0.51680923,-0.186065465,0.178278779,0.542623023,-0.272978464,0.10585128,0.484681024,0.643632639,1.304540799,1.965448959
CZ,0,0,0,0,0,0,-0.084228711,0.263142741,0.610514193,-0.390697674,0.011627907,0.413953488,-0.204520915,0.244348857,0.693218628,-0.282792918,0.097672568,0.478138055,0,0,0,0,0,0,-0.337179925,0.078525094,0.494230113
DK,0,0,0,-0.289006684,0.138741646,0.566489975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,0,0,0.049504494,0.561880618,1.074256741,-0.010602785,0.324497679,0.659598143,0,0,0,0,0,0,0,0,0,0,0,0,-0.233482324,0.13876473,0.511011784,-0.160191192,0.299761011,0.759713213
EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10555003,0.245374975,0.59629998,0,0,0,0,0,0,0,0,0
IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175063117,0.187447402,0.549957922,-0.292726534,0.089394555,0.471515644,0,0,0
EL,-0.271759891,0.160300136,0.592360164,-0.209356995,0.238303757,0.685964508,-0.100877069,0.249269109,0.599415288,-0.139534884,0.325581395,0.790697674,-0.010165474,0.487293157,0.984751789,0.245713149,0.538094291,0.830475433,0,0,0,-0.391466883,0.007110931,0.405688744,-0.329805394,0.087743257,0.505291909
ES,0,0,0,-0.3935469,0.008066375,0.40967965,-0.022227932,0.314810057,0.651848046,0,0,0,0,0,0,-0.292460712,0.089616073,0.471692859,0,0,0,0,0,0,0,0,0
FR,0,0,0,-0.318875317,0.101405854,0.521687025,-0.398681739,0.001098551,0.40087884,0,0,0,0,0,0,0,0,0,0,0,0,-0.266395774,0.111336855,0.489069484,-0.108569478,0.364288153,0.837145784
HR,-0.153888131,0.307639836,0.769167804,0,0,0,-0.162590808,0.197840994,0.558272795,-0.16744186,0.290697674,0.748837209,0.086538208,0.60817276,1.129807312,0.123254426,0.436045355,0.748836284,0.211613589,0.509677991,0.807742393,-0.187403495,0.177163755,0.541731004,0,0,0
IT,-0.080218281,0.399727149,0.879672578,-0.3935469,0.008066375,0.40967965,0.123301676,0.43608473,0.748867784,0,0,0,-0.28036694,0.149541325,0.57944959,0,0,0,-0.150347699,0.208043584,0.566434867,-0.384884193,0.012596505,0.410077204,-0.115944008,0.35506999,0.826083988
CY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281161727,0.567634772,0.854107818,0,0,0,0,0,0,0,0,0
LV,0.951159618,1.688949523,2.426739427,0,0,0,0,0,0,-0.069767442,0.412790698,0.895348837,-0.283211166,0.145986042,0.575183251,-0.012094689,0.323254426,0.658603541,-0.381715906,0.015236745,0.412189396,0,0,0,0,0,0
LT,0.067121419,0.583901774,1.100682128,0,0,0,0,0,0,-0.279069767,0.151162791,0.581395349,-0.247184304,0.19101962,0.629223544,0,0,0,-0.372467555,0.022943704,0.418354963,0.135148314,0.445956928,0.756765542,0,0,0
LU,0,0,0,-0.219313206,0.225858493,0.671030191,0.065606506,0.388005422,0.710404338,0,0,0,0,0,0,0,0,0,0,0,0,-0.312474604,0.07293783,0.458350264,-0.300307272,0.12461591,0.549539092
HU,1.290040928,2.11255116,2.935061392,0,0,0,-0.210813636,0.157655303,0.526124243,-0.334883721,0.081395349,0.497674419,0.164280384,0.705350481,1.246420577,-0.318241496,0.068132087,0.454505669,0,0,0,0,0,0,0,0,0
MT,0,0,0,0.104263655,0.630329569,1.156395483,0.526450264,0.772041887,1.017633509,0,0,0,0,0,0,0.393952656,0.661627213,0.92930177,0.8,1,1.2,-0.345388054,0.045509955,0.436407964,0,0,0
NL,0,0,0,0.039548283,0.549435354,1.059322425,0.123158156,0.43596513,0.748772104,0,0,0,0,0,0,0,0,0,0,0,0,-0.121576595,0.232019504,0.585615603,0.046295664,0.55786958,1.069443496
AT,0,0,0,-0.338787739,0.076515326,0.491818391,-0.209808994,0.158492505,0.526794004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.285558211,0.143052236,0.571662684
PL,0.184993179,0.731241473,1.277489768,0,0,0,-0.095423296,0.25381392,0.603051136,-0.08372093,0.395348837,0.874418605,0.196514945,0.745643682,1.294772418,-0.321464094,0.065446588,0.452357271,-0.370394649,0.024671125,0.4197369,0,0,0,0,0,0
PT,0,0,0,-0.050057617,0.437427979,0.924913575,-0.091548248,0.257043127,0.605634502,0,0,0,0,0,0,-0.195782773,0.170181022,0.536144818,0,0,0,0.168061764,0.473384803,0.778707842,0,0,0
RO,1.717326057,2.646657572,3.575989086,-0.189444572,0.263194284,0.715833141,0.276437861,0.563698218,0.850958574,0.153488372,0.691860465,1.230232558,0.085590133,0.606987666,1.128385199,0.368171872,0.640143227,0.912114581,0.101590114,0.417991762,0.734393409,0,0,0,-0.160191192,0.299761011,0.759713213
SI,0,0,0,0,0,0,-0.074325809,0.271395159,0.617116127,-0.320930233,0.098837209,0.518604651,-0.348628363,0.064214546,0.477057455,0,0,0,-0.20807016,0.159941533,0.527953227,-0.101828525,0.248476229,0.598780983,0,0,0
SK,0,0,0,0,0,0,0.030444027,0.358703356,0.686962685,0,0,0,-0.161857525,0.297678093,0.757213712,0.058802467,0.382335389,0.705868311,-0.214129424,0.154892147,0.523913718,0,0,0,0,0,0
FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.351970744,0.04002438,0.432019504,0,0,0
SE,0,0,0,-0.34874395,0.064070062,0.476884075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.263434619,0.170706726,0.604848071
