Country,C1 low,C1 medium,C1 high,C2 low,C2 medium,C2 high,C3 low,C3 medium,C3 high,C4 low,C4 medium,C4 high,C5 low,C5 medium,C5 high,C6 low,C6 medium,C6 high,C7 low,C7 medium,C7 high,C8 low,C8 medium,C8 high,C9 low,C9 medium,C9 high
BE,0.049800797,0.079681275,0.109561753,0.106623586,0.298869144,0.491114701,0.453559022,0.670881642,0.888204263,0.132,0.29,0.448,0.120782852,0.206430568,0.292078285,-0.152855543,0.186170213,0.525195969,-0.1766311,0.143606787,0.463844674,0.074792244,0.408587258,0.742382271,0.24382716,0.362654321,0.481481481
BG,0.380478088,0.493027888,0.605577689,-0.080775444,0.064620355,0.210016155,0.439877625,0.659480479,0.879083332,0.468,0.71,0.952,0.592730662,0.796365331,1,0.171332587,0.456326988,0.741321389,0.034738499,0.31974812,0.60475774,0.199445983,0.512465374,0.825484765,0.589506173,0.794753086,1
CZ,0.041832669,0.069721116,0.097609562,0.042003231,0.2180937,0.394184168,0.438762527,0.65855123,0.878339933,0.132,0.29,0.448,0.269524697,0.392357875,0.515191053,0.215005599,0.492721165,0.77043673,-0.165821235,0.152615008,0.471051251,-0.220221607,0.162742382,0.545706371,0.148148148,0.243055556,0.337962963
DK,0.065737052,0.099601594,0.133466135,0.210016155,0.428109855,0.646203554,0.251683369,0.502651932,0.753620495,-0.06,0.05,0.16,0.04473439,0.111369991,0.178005592,-0.047032475,0.274356103,0.595744681,-0.323246458,0.021427322,0.366101102,0.06232687,0.398199446,0.734072022,0.101851852,0.185185185,0.268518519
DE,0.029880478,0.054780876,0.079681275,0.445880452,0.722940226,1,0.460764271,0.676886017,0.893007763,0.004,0.13,0.256,0.15694315,0.251630941,0.346318733,-0.376259798,0,0.376259798,-0.309288088,0.033059297,0.375406682,0.166204986,0.484764543,0.8033241,0.299382716,0.432098765,0.564814815
EE,0.089641434,0.129482072,0.169322709,-0.132471729,0,0.132471729,0.042302249,0.328167665,0.614033081,-0.012,0.11,0.232,0.020130475,0.080615098,0.14109972,0.275475924,0.543113102,0.81075028,-0.173167745,0.146492916,0.466153577,0.008310249,0.353185596,0.698060942,0.086419753,0.165895062,0.24537037
IE,-0.013944223,0,0.013944223,-0.106623586,0.032310178,0.171243942,0.290711804,0.535175628,0.779639452,-0.044,0.07,0.184,-0.038769804,0.006989748,0.052749301,0.073908175,0.375139978,0.676371781,0.051845373,0.334003848,0.616162323,0.108033241,0.436288089,0.764542936,0.160493827,0.258487654,0.356481481
EL,0.197211155,0.263944223,0.330677291,0.252019386,0.480613893,0.709208401,0.433787474,0.654405352,0.875023231,0.244,0.43,0.616,0.547623486,0.739981361,0.932339236,0.435050392,0.676091825,0.917133259,-0.297008921,0.043291936,0.383592793,0.103878116,0.432825485,0.761772853,0.287037037,0.416666667,0.546296296
ES,-0.001992032,0.014940239,0.03187251,0.093699515,0.282714055,0.471728595,0.457290312,0.673991051,0.89069179,0.012,0.14,0.268,0.111090401,0.194315005,0.277539609,0.146136618,0.435330347,0.724524076,-0.211159699,0.114832954,0.440825608,0.216066482,0.526315789,0.836565097,0.12962963,0.219907407,0.310185185
FR,0.041832669,0.069721116,0.097609562,0.1453958,0.34733441,0.549273021,0.344794064,0.580244178,0.815694292,0.108,0.26,0.412,0.092823858,0.171481827,0.250139795,0.085666293,0.38493841,0.684210526,-0.146195557,0.168969739,0.484135036,0.149584488,0.470914127,0.792243767,0.290123457,0.420524691,0.550925926
HR,0.217131474,0.288844622,0.360557769,-0.119547658,0.016155089,0.151857835,0.415345466,0.639037013,0.862728559,0.34,0.55,0.76,0.337371855,0.477166822,0.616961789,0.356103024,0.610302352,0.86450168,0.31065244,0.549676404,0.788700367,0.17867036,0.495152355,0.811634349,-0.046296296,0,0.046296296
IT,0.177290837,0.239043825,0.300796813,0.006462036,0.173667205,0.340872375,0.500779139,0.71023174,0.919684341,0.148,0.31,0.472,0.233364399,0.347157502,0.460950606,-0.050391937,0.271556551,0.593505039,0.072415603,0.351145706,0.629875809,0.112188366,0.439750693,0.767313019,0.24691358,0.366512346,0.486111111
CY,-0.005976096,0.009960159,0.025896414,0.148626817,0.351373183,0.554119548,0.28389255,0.529492916,0.775093282,0.196,0.37,0.544,0.102143523,0.183131407,0.264119292,0.480403135,0.713885778,0.947368421,-0.16949449,0.149553962,0.468602414,0.041551247,0.380886427,0.720221607,0.24691358,0.366512346,0.486111111
LV,0.56374502,0.722111554,0.880478088,0.05815832,0.238287561,0.418416801,0.146649702,0.415123876,0.68359805,0.26,0.45,0.64,0.184902144,0.286579683,0.388257223,0.335946249,0.593505039,0.85106383,-0.111457058,0.197918489,0.507294035,0.112188366,0.439750693,0.767313019,0.108024691,0.192901235,0.277777778
