Country,C1 low,C1 medium,C1 high,C2 low,C2 medium,C2 high,C3 low,C3 medium,C3 high,C4 low,C4 medium,C4 high,C5 low,C5 medium,C5 high,C6 low,C6 medium,C6 high,C7 low,C7 medium,C7 high,C8 low,C8 medium,C8 high,C9 low,C9 medium,C9 high
BE,0,0,0,0,0,0,-0.0347142,0.304404834,0.643523867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236546763,0.204316547,0.645179856
BG,0.463953488,1.07994186,1.695930233,0,0,0,-0.080497183,0.266252348,0.613001878,0.219301848,0.77412731,1.328952772,0.606184504,1.25773063,1.909276757,-0.300569409,0.082858826,0.466287061,-0.194890834,0.170924305,0.536739444,-0.211668036,0.156943303,0.525554643,0.633669065,1.292086331,1.950503597
CZ,0,0,0,0,0,0,-0.084228711,0.263142741,0.610514193,0,0,0,-0.19811029,0.252362137,0.702834565,-0.217867661,0.151776949,0.521421559,0,0,0,0,0,0,0,0,0
DK,0,0,0,-0.256066946,0.179916318,0.615899582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,0,0,0.110460251,0.638075314,1.165690377,-0.010602785,0.324497679,0.659598143,0,0,0,0,0,0,0,0,0,0,0,0,-0.264913722,0.112571898,0.490057518,-0.096690647,0.379136691,0.854964029
EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10335755,0.247202042,0.597761634,0,0,0,0,0,0,0,0,0
IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169227405,0.192310496,0.553848397,-0.358093673,0.034921939,0.427937551,0,0,0
EL,-0.258139535,0.177325581,0.612790698,-0.190794979,0.261506276,0.713807531,-0.100877069,0.249269109,0.599415288,-0.194661191,0.256673511,0.708008214,0.49393575,1.117419687,1.740903625,0.198821912,0.49901826,0.799214608,0,0,0,-0.364749384,0.029375514,0.423500411,-0.127769784,0.34028777,0.808345324
ES,0,0,0,0,0,0,-0.022227932,0.314810057,0.651848046,0,0,0,0,0,0,-0.348281956,0.04309837,0.434478696,0,0,0,-0.185045193,0.179129006,0.543303205,0,0,0
FR,0,0,0,-0.356485356,0.054393305,0.465271967,-0.398681739,0.001098551,0.40087884,0,0,0,0,0,0,0,0,0,0,0,0,-0.291536565,0.090386196,0.472308956,-0.12,0.35,0.82
HR,-0.179651163,0.275436047,0.730523256,0,0,0,-0.162590808,0.197840994,0.558272795,-0.01724846,0.478439425,0.97412731,-0.029273321,0.463408349,0.956090019,0.0493226,0.3744355,0.6995484,0.219030357,0.515858631,0.812686904,-0.24494659,0.129211175,0.50336894,0,0,0
IT,-0.336627907,0.079215116,0.49505814,0,0,0,0.123301676,0.43608473,0.748867784,-0.372073922,0.034907598,0.441889117,-0.288094829,0.139881464,0.567857756,0,0,0,-0.138368313,0.218026406,0.574421125,-0.351437962,0.040468365,0.432374692,-0.228776978,0.214028777,0.656834532
CY,0,0,0,-0.351464435,0.060669456,0.472803347,0,0,0,-0.283367556,0.145790554,0.574948665,0,0,0,0.284704496,0.57058708,0.856469664,0,0,0,0,0,0,-0.228776978,0.214028777,0.656834532
LV,1.186046512,1.98255814,2.779069767,0,0,0,0,0,0,-0.165092402,0.293634497,0.752361396,0,0,0,0.011152562,0.342627135,0.674101708,0,0,0,-0.351437962,0.040468365,0.432374692,0,0,0
LT,0.071511628,0.589389535,1.107267442,0,0,0,0,0,0,-0.194661191,0.256673511,0.708008214,0,0,0,0,0,0,-0.361624398,0.031979668,0.425583735,0.207641742,0.506368118,0.805094495,0,0,0
LU,0,0,0,-0.115481172,0.355648536,0.826778243,0.065606506,0.388005422,0.710404338,0,0,0,0,0,0,0,0,0,0,0,0,-0.338126541,0.051561216,0.441248973,-0.267625899,0.165467626,0.598561151
HU,1.295930233,2.119912791,2.943895349,0,0,0,-0.210813636,0.157655303,0.526124243,-0.253798768,0.18275154,0.619301848,0.230475863,0.788094829,1.345713795,-0.313292755,0.072256038,0.45780483,0,0,0,0,0,0,0,0,0
MT,0,0,0,0.050209205,0.562761506,1.075313808,0.526450264,0.772041887,1.017633509,0,0,0,0,0,0,0.434203809,0.695169841,0.956135873,0.694512287,0.912093572,1.129674858,-0.364749384,0.029375514,0.423500411,0,0,0
NL,0,0,0,0.085355649,0.606694561,1.128033473,0.123158156,0.43596513,0.748772104,0,0,0,0,0,0,0,0,0,0,0,0,-0.151766639,0.206861134,0.565488907,-0.034532374,0.456834532,0.948201439
AT,0,0,0,-0.30125523,0.123430962,0.548117155,-0.209808994,0.158492505,0.526794004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.353093525,0.058633094,0.470359712
PL,0.338372093,0.922965116,1.50755814,0,0,0,-0.095423296,0.25381392,0.603051136,-0.091170431,0.386036961,0.863244353,0.21841608,0.7730201,1.32762412,-0.275122717,0.104064402,0.483251522,-0.357215956,0.03565337,0.428522696,0,0,0,0,0,0
