Country,C1 low,C1 medium,C1 high,C2 low,C2 medium,C2 high,C3 low,C3 medium,C3 high,C4 low,C4 medium,C4 high,C5 low,C5 medium,C5 high,C6 low,C6 medium,C6 high,C7 low,C7 medium,C7 high,C8 low,C8 medium,C8 high,C9 low,C9 medium,C9 high
BE,0.258430233,0.54869186,0.838953488,-0.374895397,0.020920502,0.416736402,0,0,0,-0.397535934,0.002053388,0.40164271,-0.147620684,0.210316097,0.568252878,-0.057019438,0.428725702,0.914470842,-0.325344167,0.093319792,0.51198375,-0.392440427,0.009449466,0.411339359,0,0,0
BG,0,0,0,0.061924686,0.384937238,0.707949791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZ,0.305523256,0.587936047,0.870348837,-0.224267782,0.146443515,0.517154812,0,0,0,-0.397535934,0.002053388,0.40164271,0,0,0,0,0,0,-0.336155345,0.079805819,0.495766982,-0.077403451,0.403245686,0.883894823,-0.283884892,0.09676259,0.477410072
DK,0.164244186,0.470203488,0.776162791,0,0,0,-0.193157093,0.258553634,0.710264361,0.134702259,0.445585216,0.756468172,0.136248067,0.446873389,0.757498712,-0.190614569,0.261731789,0.714078146,-0.178710997,0.276611253,0.731933504,-0.379129006,0.026088743,0.431306491,-0.109064748,0.242446043,0.593956835
DE,0.376162791,0.646802326,0.91744186,0,0,0,0,0,0,-0.042710472,0.297741273,0.638193018,-0.282597492,0.097835423,0.478268339,0.225014726,0.781268408,1.337522089,-0.192671063,0.259161172,0.710993406,0,0,0,0,0,0
EE,0.022965116,0.35247093,0.681976744,0.182426778,0.485355649,0.788284519,0.273953719,0.842442149,1.410930579,0.00164271,0.334702259,0.667761807,0.228087957,0.523406631,0.818725305,0,0,0,-0.328807942,0.088990072,0.506788087,-0.321446179,0.098192276,0.517830731,-0.050791367,0.291007194,0.632805755
IE,0.635174419,0.862645349,1.090116279,0.122175732,0.435146444,0.748117155,-0.280226089,0.149717389,0.579660867,0.090349076,0.40862423,0.726899384,0.447947088,0.706622573,0.965298059,-0.343294718,0.070881602,0.485057923,0,0,0,0,0,0,-0.330503597,0.057913669,0.446330935
EL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204951722,0.243810348,0.692572417,0,0,0,0,0,0
ES,0.564534884,0.80377907,1.043023256,-0.344769874,0.046025105,0.436820084,0,0,0,-0.064887064,0.27926078,0.623408624,-0.111441333,0.240465556,0.592372445,0,0,0,-0.290811373,0.136485784,0.563782941,0,0,0,-0.213956835,0.155035971,0.524028777
FR,0.305523256,0.587936047,0.870348837,0,0,0,0,0,0,-0.33100616,0.057494867,0.445995893,-0.043257172,0.29728569,0.637828552,-0.358138622,0.052326723,0.462792068,-0.355783407,0.055270741,0.466324889,0,0,0,0,0,0
HR,0,0,0,0.152301255,0.460251046,0.768200837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450359712,0.708633094,0.966906475
IT,0,0,0,-0.141422594,0.215481172,0.572384937,0,0,0,0,0,0,0,0,0,-0.186373454,0.267033183,0.720439819,0,0,0,0,0,0,0,0,0
CY,0.588081395,0.823401163,1.05872093,0,0,0,-0.265012935,0.168733832,0.602480598,0,0,0,-0.078045009,0.268295825,0.61463666,0,0,0,-0.332481644,0.084397945,0.501277535,-0.356943303,0.053820871,0.464585045,0,0,0
LV,0,0,0,-0.261924686,0.115062762,0.492050209,0.041163755,0.551454694,1.061745632,0,0,0,-0.386961003,0.010865831,0.408692664,0,0,0,-0.390526127,0.011842342,0.41421081,0,0,0,-0.132374101,0.223021583,0.578417266
LT,0,0,0,-0.194142259,0.171548117,0.537238494,-0.192391651,0.259510436,0.711412523,0,0,0,-0.380003436,0.016663803,0.413331043,-0.180011781,0.274985274,0.729982329,0,0,0,0,0,0,-0.155683453,0.203597122,0.562877698
LU,0.258430233,0.54869186,0.838953488,0,0,0,0,0,0,-0.131416838,0.223819302,0.579055441,0.15712077,0.464267308,0.771413846,-0.167288435,0.290889456,0.749067347,-0.181859884,0.272675145,0.727210174,0,0,0,0,0,0
HU,0,0,0,-0.028451883,0.309623431,0.647698745,0,0,0,0,0,0,0,0,0,0,0,0,-0.369533547,0.038083066,0.44569968,0.131142153,0.663927691,1.196713229,-0.039136691,0.300719424,0.64057554
MT,0.470348837,0.725290698,0.980232558,0,0,0,0,0,0,-0.109240246,0.242299795,0.593839836,-0.041865659,0.298445284,0.638756227,0,0,0,0,0,0,0,0,0,-0.365467626,0.028776978,0.423021583
NL,0.564534884,0.80377907,1.043023256,0,0,0,0,0,0,0.112525667,0.427104723,0.741683778,-0.007077822,0.327435149,0.661948119,-0.042175535,0.447280581,0.936736697,-0.15561916,0.30547605,0.766571261,0,0,0,0,0,0
AT,-0.236046512,0.136627907,0.509302326,0,0,0,0,0,0,-0.242299795,0.131416838,0.50513347,-0.103092252,0.247423123,0.597938499,0.023561751,0.529452189,1.035342627,-0.152995087,0.308756141,0.770507369,-0.223829088,0.22021364,0.664256368,0,0,0
