Country,C1 low,C1 medium,C1 high,C2 low,C2 medium,C2 high,C3 low,C3 medium,C3 high,C4 low,C4 medium,C4 high,C5 low,C5 medium,C5 high,C6 low,C6 medium,C6 high,C7 low,C7 medium,C7 high,C8 low,C8 medium,C8 high,C9 low,C9 medium,C9 high
BE,0.022413793,0.043103448,0.063793103,0.134493671,0.320411392,0.506329114,0.453559022,0.670881642,0.888204263,0.152263374,0.329218107,0.50617284,0.115121581,0.209916413,0.304711246,-0.149346962,0.193072118,0.535491198,-0.163809524,0.141269841,0.446349206,0.095628415,0.430327869,0.765027322,0.255072464,0.373188406,0.491304348
BG,0.363793103,0.469827586,0.575862069,-0.049050633,0.090981013,0.231012658,0.439877625,0.659480479,0.879083332,0.481481481,0.740740741,1,0.578647416,0.789323708,1,0.220329358,0.501135718,0.781942078,0.046716792,0.316708438,0.586700084,0.173497268,0.495218579,0.816939891,0.594202899,0.797101449,1
CZ,0.067241379,0.099137931,0.131034483,0.09335443,0.268987342,0.444620253,0.438762527,0.65855123,0.878339933,0.144032922,0.318930041,0.49382716,0.24050152,0.366641337,0.492781155,0.189664963,0.475582056,0.761499148,-0.147368421,0.15497076,0.457309942,-0.170765027,0.208333333,0.587431694,0.208695652,0.315217391,0.42173913
DK,0.022413793,0.043103448,0.063793103,0.213607595,0.419303797,0.625,0.251683369,0.502651932,0.753620495,-0.028806584,0.102880658,0.234567901,0.044072948,0.121105623,0.198138298,-0.060760931,0.26689381,0.594548552,-0.303759398,0.024644946,0.35304929,0.079234973,0.416666667,0.754098361,0.113043478,0.195652174,0.27826087
DE,0.029310345,0.051724138,0.074137931,0.428797468,0.688291139,0.94778481,0.460764271,0.676886017,0.893007763,-0.012345679,0.12345679,0.259259259,0.138677812,0.239361702,0.340045593,-0.381033504,0,0.381033504,-0.295438596,0.031578947,0.358596491,0.198087432,0.515710383,0.833333333,0.27826087,0.402173913,0.526086957
EE,0.077586207,0.112068966,0.146551724,-0.036392405,0.106803797,0.25,0.042302249,0.328167665,0.614033081,0.111111111,0.277777778,0.444444444,0.014817629,0.084536474,0.154255319,0.283361726,0.553662692,0.823963657,-0.165413534,0.139933166,0.445279866,0.013661202,0.362021858,0.710382514,0.136231884,0.224637681,0.313043478
IE,-0.001724138,0.012931034,0.027586207,-0.121835443,0,0.121835443,0.290711804,0.535175628,0.779639452,-0.020576132,0.113168724,0.24691358,-0.05281155,0,0.05281155,0.06871096,0.374787053,0.680863146,0.053634085,0.322472849,0.591311612,0.161202186,0.484972678,0.808743169,0.150724638,0.242753623,0.334782609
EL,0.181034483,0.24137931,0.301724138,0.264240506,0.482594937,0.700949367,0.433787474,0.654405352,0.875023231,0.29218107,0.504115226,0.716049383,0.318389058,0.46400076,0.609612462,0.469051675,0.708404316,0.947756956,-0.269674185,0.05304929,0.375772765,0.099726776,0.433743169,0.767759563,0.211594203,0.31884058,0.426086957
ES,0.022413793,0.043103448,0.063793103,0.147151899,0.336234177,0.525316456,0.457290312,0.673991051,0.89069179,-0.012345679,0.12345679,0.259259259,0.074848024,0.159574468,0.244300912,0.184554231,0.471323112,0.758091993,-0.201704261,0.109690894,0.421086048,0.087431694,0.423497268,0.759562842,0.168115942,0.264492754,0.360869565
FR,0.056896552,0.086206897,0.115517241,0.194620253,0.39556962,0.596518987,0.344794064,0.580244178,0.815694292,0.094650206,0.257201646,0.419753086,0.077507599,0.162898936,0.248290274,0.092561045,0.394662124,0.696763203,-0.139949875,0.161152882,0.462255639,0.177595628,0.49863388,0.819672131,0.298550725,0.427536232,0.556521739
HR,0.20862069,0.275862069,0.343103448,-0.096518987,0.03164557,0.159810127,0.415345466,0.639037013,0.862728559,0.275720165,0.483539095,0.691358025,0.357142857,0.512443009,0.667743161,0.40431573,0.654457694,0.904599659,0.296741855,0.525062657,0.753383459,0.226775956,0.539617486,0.852459016,-0.043478261,0,0.043478261
IT,0.225862069,0.297413793,0.368965517,0.147151899,0.336234177,0.525316456,0.500779139,0.71023174,0.919684341,0.111111111,0.277777778,0.444444444,0.210106383,0.328647416,0.44718845,-0.019875071,0.300965361,0.621805792,0.069172932,0.335421888,0.601670844,0.103825137,0.43715847,0.770491803,0.295652174,0.423913043,0.552173913
CY,0.00862069,0.025862069,0.043103448,0.128164557,0.3125,0.496835443,0.28389255,0.529492916,0.775093282,0.111111111,0.277777778,0.444444444,0.044832827,0.122055471,0.199278116,0.487791028,0.724020443,0.960249858,-0.161904762,0.142857143,0.447619048,0.079234973,0.416666667,0.754098361,0.153623188,0.246376812,0.339130435
LV,0.467241379,0.599137931,0.731034483,0.055379747,0.221518987,0.387658228,0.146649702,0.415123876,0.68359805,0.333333333,0.555555556,0.777777778,0.208966565,0.327222644,0.445478723,0.332765474,0.594832482,0.856899489,-0.076290727,0.214202172,0.504695071,0.083333333,0.420081967,0.756830601,0.15942029,0.253623188,0.347826087
LT,0.260344828,0.340517241,0.420689655,0.058544304,0.225474684,0.392405063,0.251340262,0.50236601,0.753391757,0.209876543,0.401234568,0.592592593,0.223404255,0.345269757,0.467135258,-0.055650199,0.271152754,0.597955707,-0.07047619,0.219047619,0.508571429,0.427595628,0.706967213,0.986338798,-0.031884058,0.014492754,0.060869565
LU,0.036206897,0.060344828,0.084482759,0.257911392,0.474683544,0.691455696,0.483538006,0.69586413,0.908190253,0.119341564,0.288065844,0.456790123,0.037234043,0.112556991,0.187879939,-0.076093129,0.254116979,0.584327087,-0.304761905,0.023809524,0.352380952,0.148907104,0.474726776,0.800546448,0.223188406,0.333333333,0.443478261
HU,0.546551724,0.698275862,0.85,0.02056962,0.178006329,0.335443038,0.400934967,0.627028263,0.85312156,0.176954733,0.360082305,0.543209877,0.388297872,0.551386778,0.714475684,0.17092561,0.459965928,0.749006246,-0.116290727,0.180868839,0.478028404,-0.420765027,0,0.420765027,0.150724638,0.242753623,0.334782609
MT,0.018965517,0.038793103,0.05862069,0.463607595,0.731803797,1,0.621252627,0.810626313,1,0.086419753,0.24691358,0.407407407,0.061930091,0.143427052,0.224924012,0.547416241,0.77370812,1,0.666666667,0.833333333,1,0.128415301,0.457650273,0.786885246,0.171014493,0.268115942,0.365217391
NL,0.012068966,0.030172414,0.048275862,0.422468354,0.680379747,0.938291139,0.500736251,0.710196,0.919655749,-0.0781893,0.041152263,0.160493827,0.064969605,0.147226444,0.229483283,-0.149346962,0.193072118,0.535491198,-0.330325815,0.002506266,0.335338346,0.267759563,0.573770492,0.879781421,0.35942029,0.503623188,0.647826087
AT,0.10862069,0.150862069,0.193103448,0.181962025,0.379746835,0.577531646,0.401235186,0.627278446,0.853321706,0.069958848,0.226337449,0.382716049,0.090045593,0.178571429,0.267097264,-0.21919364,0.134866553,0.488926746,-0.333333333,0,0.333333333,-0.06010929,0.300546448,0.661202186,0.228985507,0.34057971,0.452173913
PL,0.287931034,0.375,0.462068966,0.045886076,0.209651899,0.373417722,0.435417233,0.655763485,0.876109737,0.325102881,0.54526749,0.765432099,0.401215805,0.567534195,0.733852584,0.169222033,0.458546281,0.747870528,-0.069172932,0.220133668,0.509440267,-0.006830601,0.344945355,0.696721311,0.031884058,0.094202899,0.156521739
PT,0.132758621,0.181034483,0.229310345,0.365506329,0.609177215,0.852848101,0.436575219,0.656728474,0.876881728,0.119341564,0.288065844,0.456790123,0.040653495,0.116831307,0.193009119,0.235661556,0.51391255,0.792163543,-0.181854637,0.126232247,0.434319131,0.448087432,0.724043716,1,0.095652174,0.173913043,0.252173913
RO,0.646551724,0.823275862,1,0.276898734,0.498417722,0.719936709,0.546541051,0.748366667,0.950192283,0.465020576,0.720164609,0.975308642,0.356762918,0.511968085,0.667173252,0.533787621,0.762350937,0.990914253,0.227568922,0.467418546,0.70726817,-0.047814208,0.31079235,0.669398907,0.27826087,0.402173913,0.526086957
SI,0.118965517,0.163793103,0.20862069,0.058544304,0.225474684,0.392405063,0.441721826,0.661017313,0.880312799,0.185185185,0.37037037,0.555555556,0.18275076,0.294452888,0.406155015,-0.18512209,0.163259512,0.511641113,0.032882206,0.305179616,0.577477026,0.280054645,0.584016393,0.887978142,0.115942029,0.199275362,0.282608696
