Country,C1 low,C1 medium,C1 high,C2 low,C2 medium,C2 high,C3 low,C3 medium,C3 high,C4 low,C4 medium,C4 high,C5 low,C5 medium,C5 high,C6 low,C6 medium,C6 high,C7 low,C7 medium,C7 high,C8 low,C8 medium,C8 high,C9 low,C9 medium,C9 high
BE,0.042826552,0.074946467,0.107066381,0.166180758,0.353498542,0.540816327,0.453126801,0.671505764,0.889884726,0.094827586,0.269396552,0.443965517,0.103746978,0.203464948,0.303182917,-0.160843039,0.176095397,0.513033833,-0.178592904,0.128950357,0.436493619,0.015360983,0.37250384,0.729646697,0.279069767,0.40282392,0.526578073
BG,0.381156317,0.497858672,0.614561028,-0.075801749,0.051020408,0.177842566,0.435878963,0.657132565,0.878386167,0.387931034,0.635775862,0.88362069,0.5682917,0.78414585,1,0.220188575,0.493621742,0.767054908,0.028061736,0.301162558,0.574263379,0.20890937,0.533794163,0.858678955,0.594684385,0.797342193,1
CZ,0.047109208,0.080299786,0.113490364,0.075801749,0.240524781,0.405247813,0.431123919,0.653170029,0.875216138,0.172413793,0.36637931,0.560344828,0.291901692,0.43865834,0.585414988,0.20854132,0.483915696,0.759290072,-0.158147925,0.14598784,0.450123605,-0.302611367,0.107526882,0.517665131,0.132890365,0.220099668,0.30730897
DK,0.085653105,0.128479657,0.17130621,0.180758017,0.371720117,0.562682216,0.249827089,0.502089337,0.754351585,-0.103448276,0.021551724,0.146551724,0.061039484,0.15008058,0.239121676,-0.085967831,0.238491403,0.562950638,-0.306474243,0.022382575,0.351239393,0.033794163,0.387864823,0.741935484,0.11627907,0.199335548,0.282392027
DE,0.047109208,0.080299786,0.113490364,0.460641399,0.721574344,0.982507289,0.451743516,0.670353026,0.888962536,-0.017241379,0.129310345,0.275862069,0.150886382,0.262389202,0.373892023,-0.372157515,0,0.372157515,-0.295149329,0.031820004,0.358789337,0.121351767,0.460829493,0.80030722,0.312292359,0.444352159,0.57641196
EE,0.072805139,0.1124197,0.152034261,-0.099125364,0.021865889,0.142857143,0.063688761,0.346974063,0.630259366,0.077586207,0.247844828,0.418103448,0.039685737,0.123388396,0.207091056,0.278424847,0.542151969,0.80587909,-0.165163359,0.140141645,0.445446649,-0.039938556,0.326420891,0.692780338,0.11627907,0.199335548,0.282392027
IE,-0.017130621,0,0.017130621,-0.075801749,0.051020408,0.177842566,0.284884726,0.531304035,0.777723343,-0.120689655,0,0.120689655,-0.044923449,0.017626914,0.080177276,0.11869107,0.409040488,0.699389906,0.047003407,0.316947284,0.586891161,0.019969278,0.376344086,0.732718894,0.202657807,0.30730897,0.411960133
EL,0.201284797,0.273019272,0.344753747,0.212827988,0.41180758,0.610787172,0.398357349,0.625864553,0.853371758,0.198275862,0.398706897,0.599137931,0.287872683,0.433622079,0.579371475,0.409872435,0.651691625,0.893510815,-0.283423532,0.041591501,0.366606534,0.066052227,0.414746544,0.76344086,0.318936877,0.452657807,0.586378738
ES,0.012847966,0.037473233,0.062098501,0.145772595,0.327988338,0.510204082,0.455720461,0.673667147,0.891613833,-0.025862069,0.118534483,0.262931034,0.049355359,0.135475423,0.221595488,0.165280089,0.44786467,0.730449251,-0.201443175,0.109908465,0.421260106,0.167434716,0.499231951,0.831029186,0.23255814,0.344684385,0.456810631
FR,0.064239829,0.101713062,0.139186296,0.180758017,0.371720117,0.562682216,0.340043228,0.577269452,0.814495677,0.051724138,0.215517241,0.379310345,0.065874295,0.156124093,0.246373892,0.073765946,0.371602884,0.669439823,-0.137001403,0.163609942,0.464221287,0.116743472,0.456989247,0.797235023,0.365448505,0.510797342,0.656146179
HR,0.214132762,0.289079229,0.364025696,-0.116618076,0,0.116618076,0.393040346,0.621433718,0.849827089,0.301724138,0.528017241,0.754310345,0.345890411,0.506144239,0.666398066,0.323349972,0.579589573,0.835829174,0.296853077,0.525155342,0.753457607,0.162826421,0.495391705,0.827956989,-0.043189369,0,0.043189369
IT,0.162740899,0.2248394,0.286937901,-0.032069971,0.105685131,0.243440233,0.496008646,0.707240634,0.918472622,0.112068966,0.290948276,0.469827586,0.185535858,0.305701048,0.425866237,-0.084303938,0.239877981,0.5640599,0.069352576,0.335571591,0.601790606,0.033794163,0.387864823,0.741935484,0.245847176,0.361295681,0.476744186
CY,-0.004282655,0.016059957,0.03640257,0.221574344,0.422740525,0.623906706,0.29945245,0.543443804,0.787435159,0.120689655,0.301724138,0.482758621,0.058622079,0.147058824,0.235495568,0.469772601,0.70160843,0.93344426,-0.161655642,0.143064742,0.447785127,-0.007680492,0.353302611,0.714285714,0.332225914,0.469269103,0.606312292
LV,0.586723769,0.754817987,0.922912206,0.049562682,0.207725948,0.365889213,0.153731988,0.422010086,0.690288184,0.301724138,0.528017241,0.754310345,0.266116035,0.406426269,0.546736503,0.325013866,0.580976151,0.836938436,-0.089096011,0.203531102,0.496158215,0.066052227,0.414746544,0.76344086,0.156146179,0.249169435,0.342192691
LT,0.244111349,0.326552463,0.408993576,0.081632653,0.247813411,0.413994169,0.233962536,0.488868876,0.743775216,0.172413793,0.36637931,0.560344828,0.246373892,0.38174859,0.517123288,-0.129229063,0.202440377,0.534109817,-0.09300461,0.200273936,0.493552482,0.420890937,0.710445469,1,-0.006644518,0.045681063,0.098006645
LU,0.042826552,0.074946467,0.107066381,0.212827988,0.41180758,0.610787172,0.461037464,0.678097983,0.895158501,0.146551724,0.334051724,0.521551724,-0.006647865,0.065471394,0.137590653,-0.07099279,0.250970605,0.572933999,-0.305472038,0.023217746,0.35190753,0.075268817,0.422427035,0.769585253,0.245847176,0.361295681,0.476744186
HU,0.269807281,0.358672377,0.447537473,-0.102040816,0.018221574,0.138483965,0.354567723,0.589373199,0.824178674,0.198275862,0.398706897,0.599137931,0.432111201,0.613920226,0.795729251,0.122018857,0.411813644,0.70160843,-0.138705151,0.162190152,0.463085455,-0.431643625,0,0.431643625,0.029900332,0.091362126,0.15282392
MT,0,0.021413276,0.042826552,0.472303207,0.736151603,1,0.618299712,0.809149856,1,-0.043103448,0.096982759,0.237068966,0.086019339,0.181305399,0.276591459,0.569606212,0.784803106,1,0.666666667,0.833333333,1,0.056835637,0.407066052,0.757296467,0.285714286,0.411129568,0.53654485
