Country,C1 low,C1 medium,C1 high,C2 low,C2 medium,C2 high,C3 low,C3 medium,C3 high,C4 low,C4 medium,C4 high,C5 low,C5 medium,C5 high,C6 low,C6 medium,C6 high,C7 low,C7 medium,C7 high,C8 low,C8 medium,C8 high,C9 low,C9 medium,C9 high
BE,0.890438247,0.913346614,0.93625498,0.508885299,0.634894992,0.760904685,0.111795737,0.153368883,0.194942029,0.552,0.66,0.768,0.707921715,0.77138863,0.834855545,0.474804031,0.625699888,0.776595745,0.536155326,0.681913591,0.827671856,0.257617729,0.38365651,0.509695291,0.518518519,0.614197531,0.709876543
BG,0.394422311,0.5,0.605577689,0.789983845,0.86914378,0.948303716,0.120916668,0.164770047,0.208623426,0.048,0.24,0.432,0,0.181453868,0.362907735,0.258678611,0.355543113,0.452407615,0.39524226,0.505772258,0.616302256,0.174515235,0.279778393,0.385041551,0,0.182098765,0.364197531
CZ,0.902390438,0.923306773,0.944223108,0.605815832,0.715670436,0.82552504,0.121660067,0.165699295,0.209738524,0.552,0.66,0.768,0.484808947,0.585461323,0.6861137,0.22956327,0.319148936,0.408734602,0.528948749,0.67290537,0.816861991,0.454293629,0.629501385,0.804709141,0.662037037,0.733796296,0.805555556
DK,0.866533865,0.893426295,0.920318725,0.353796446,0.505654281,0.657512116,0.246379505,0.321598593,0.396817681,0.84,0.9,0.96,0.821994408,0.866449208,0.910904007,0.404255319,0.537513998,0.670772676,0.633898898,0.804093056,0.974287214,0.265927978,0.394044321,0.522160665,0.731481481,0.791666667,0.851851852
DE,0.920318725,0.938247012,0.956175299,0,0.21082391,0.421647819,0.106992237,0.147364508,0.18773678,0.744,0.82,0.896,0.653681267,0.726188257,0.798695247,0.623740202,0.811870101,1,0.624593318,0.792461081,0.960328844,0.1966759,0.307479224,0.418282548,0.435185185,0.544753086,0.654320988
EE,0.830677291,0.863545817,0.896414343,0.867528271,0.933764136,1,0.385966919,0.49608286,0.606198802,0.768,0.84,0.912,0.85890028,0.897204101,0.935507922,0.18924972,0.268756999,0.348264278,0.533846423,0.679027462,0.824208501,0.301939058,0.439058172,0.576177285,0.75462963,0.81095679,0.867283951
IE,0.986055777,0.993027888,1,0.828756058,0.901453958,0.974151858,0.220360548,0.289074897,0.357789246,0.816,0.88,0.944,0.947250699,0.97082945,0.994408201,0.323628219,0.436730123,0.549832027,0.383837677,0.49151653,0.599195382,0.235457064,0.355955679,0.476454294,0.643518519,0.718364198,0.793209877
EL,0.669322709,0.729083665,0.788844622,0.290791599,0.453150242,0.615508885,0.124976769,0.169845173,0.214713577,0.384,0.52,0.656,0.067660764,0.237837838,0.408014911,0.082866741,0.135778275,0.18868981,0.616407207,0.782228441,0.948049676,0.238227147,0.359418283,0.480609418,0.453703704,0.560185185,0.666666667
ES,0.96812749,0.978087649,0.988047809,0.528271405,0.651050081,0.773828756,0.10930821,0.150259475,0.191210739,0.732,0.81,0.888,0.722460391,0.783504194,0.844547996,0.275475924,0.376539754,0.477603583,0.559174392,0.710687423,0.862200455,0.163434903,0.265927978,0.368421053,0.689814815,0.756944444,0.824074074
FR,0.902390438,0.923306773,0.944223108,0.450726979,0.586429725,0.722132472,0.184305708,0.244006347,0.303706987,0.588,0.69,0.792,0.749860205,0.806337372,0.862814539,0.315789474,0.426931691,0.538073908,0.515864964,0.656550638,0.797236313,0.207756233,0.32132964,0.434903047,0.449074074,0.55632716,0.663580247
HR,0.639442231,0.704183267,0.768924303,0.848142165,0.917609047,0.987075929,0.137271441,0.185213513,0.233155585,0.24,0.4,0.56,0.383038211,0.500652377,0.618266542,0.13549832,0.201567749,0.267637178,0.211299633,0.275843974,0.340388316,0.188365651,0.297091413,0.405817175,0.953703704,0.976851852,1
IT,0.699203187,0.753984064,0.80876494,0.659127625,0.760096931,0.861066236,0.080315659,0.114018785,0.147721912,0.528,0.64,0.752,0.539049394,0.630661696,0.722273998,0.406494961,0.54031355,0.674132139,0.370124191,0.474374672,0.578625153,0.232686981,0.352493075,0.472299169,0.513888889,0.610339506,0.706790123
CY,0.974103586,0.983067729,0.992031873,0.445880452,0.582390953,0.718901454,0.224906718,0.294757609,0.3646085,0.456,0.58,0.704,0.735880708,0.794687791,0.853494874,0.052631579,0.097984323,0.143337066,0.531397586,0.675966416,0.820535246,0.279778393,0.411357341,0.542936288,0.513888889,0.610339506,0.706790123
LV,0.119521912,0.270916335,0.422310757,0.581583199,0.695476575,0.809369952,0.31640195,0.409126649,0.501851349,0.36,0.5,0.64,0.611742777,0.691239515,0.770736253,0.14893617,0.218365062,0.287793953,0.492705965,0.627601889,0.762497814,0.232686981,0.352493075,0.472299169,0.722222222,0.783950617,0.845679012
LT,0.543824701,0.624501992,0.705179283,0.625201939,0.731825525,0.838449111,0.246608243,0.321884516,0.397160789,0.384,0.52,0.656,0.614538677,0.693569432,0.772600186,0.409854423,0.544512878,0.679171333,0.469337065,0.598390764,0.727444464,0,0.061634349,0.123268698,0.712962963,0.776234568,0.839506173
LU,0.890438247,0.913346614,0.93625498,0.2180937,0.392568659,0.567043619,0.091809747,0.128386396,0.164963045,0.696,0.78,0.864,0.830382106,0.873438956,0.916495806,0.416573348,0.552911534,0.68924972,0.631799895,0.801469302,0.971138709,0.227146814,0.345567867,0.46398892,0.537037037,0.62962963,0.722222222
HU,0.077689243,0.236055777,0.394422311,0.731825525,0.820678514,0.909531502,0.14687844,0.197222262,0.247566084,0.432,0.56,0.688,0.226467847,0.370177074,0.5138863,0.263157895,0.361142217,0.45912654,0.506699318,0.645093581,0.783487843,0.584487535,0.792243767,1,0.759259259,0.814814815,0.87037037
MT,0.944223108,0.958167331,0.972111554,0.05815832,0.259289176,0.460420032,0,0.013624212,0.027248424,0.708,0.79,0.872,0.750419385,0.806803355,0.863187325,0,0.032194849,0.064389698,0,0.011719433,0.023438867,0.238227147,0.359418283,0.480609418,0.62962963,0.706790123,0.783950617
NL,0.96812749,0.978087649,0.988047809,0.024232633,0.231017771,0.437802908,0.080344251,0.114054525,0.1477648,0.828,0.89,0.952,0.764398882,0.818452936,0.87250699,0.482642777,0.63549832,0.788353863,0.649291586,0.823333916,0.997376246,0.149584488,0.248614958,0.347645429,0.398148148,0.513888889,0.62962963
AT,0.764940239,0.80876494,0.852589641,0.397415186,0.542003231,0.686591276,0.146678294,0.19697208,0.247265865,0.636,0.73,0.824,0.725815471,0.786300093,0.846784716,0.517357223,0.678891377,0.840425532,0.651040756,0.825520378,1,0.362880886,0.515235457,0.667590028,0.587962963,0.672067901,0.75617284
PL,0.442231076,0.539840637,0.637450199,0.663974152,0.764135703,0.864297254,0.123890263,0.168487041,0.213083818,0.3,0.45,0.6,0.233737185,0.376234856,0.518732526,0.249720045,0.344344905,0.438969765,0.467377995,0.595941928,0.72450586,0.349030471,0.497922438,0.646814404,0.842592593,0.884259259,0.925925926
PT,0.788844622,0.828685259,0.868525896,0.126009693,0.315831987,0.505654281,0.123118272,0.167522052,0.211925832,0.504,0.62,0.736,0.77110904,0.824044734,0.876980429,0.197088466,0.278555431,0.360022396,0.545320973,0.693370649,0.841420325,0.041551247,0.113573407,0.185595568,0.726851852,0.787808642,0.848765432
