Country,C1 low,C1 medium,C1 high,C2 low,C2 medium,C2 high,C3 low,C3 medium,C3 high,C4 low,C4 medium,C4 high,C5 low,C5 medium,C5 high,C6 low,C6 medium,C6 high,C7 low,C7 medium,C7 high,C8 low,C8 medium,C8 high,C9 low,C9 medium,C9 high
BE,0.00354531,0.003636585,0.003727859,0.003414185,0.004154388,0.004894591,0.061533972,0.085025906,0.108517841,0.001027096,0.001266752,0.001506407,0.264463636,0.291103746,0.317743856,0.008132506,0.010571366,0.013010226,0.013683431,0.017104289,0.020525147,0.001355747,0.002037265,0.002718784,0.001834805,0.002424247,0.003013689
BG,0.001527654,0.001955205,0.002382756,0.005384975,0.005796713,0.006208451,0.067959529,0.093057853,0.118156177,0.000154064,0.000539225,0.000924386,0,0.070717383,0.141434765,0.004547783,0.006090462,0.007633142,0.010477367,0.013096708,0.01571605,0.000860098,0.001417703,0.001975309,0,0.000895243,0.001790486
CZ,0.00354531,0.003636585,0.003727859,0.003969338,0.004617015,0.005264692,0.069730986,0.095272174,0.120813362,0.000975741,0.001223956,0.001472171,0.188638398,0.227916048,0.267193697,0.004315935,0.005800653,0.00728537,0.013415447,0.016769309,0.020123171,0.002274157,0.003185277,0.004096398,0.003297331,0.003643018,0.003988706
DK,0.003285897,0.003420407,0.003554918,0.002276124,0.003206003,0.004135883,0.137271808,0.179698201,0.222124594,0.001591999,0.001737504,0.001883009,0.284278594,0.307616211,0.330953828,0.007561804,0.009857988,0.012154173,0.015835425,0.019794281,0.023753137,0.001151656,0.001782152,0.002412647,0.003377105,0.003709497,0.004041889
DE,0.003487662,0.003588545,0.003689428,0.000610667,0.001818123,0.003025579,0.062049305,0.085670073,0.10929084,0.001514966,0.00167331,0.001831654,0.245705476,0.275471946,0.305238416,0.010272639,0.013246532,0.016220426,0.01558693,0.019483663,0.023380396,0.001064189,0.001672817,0.002281446,0.001887988,0.002468566,0.003049144
EE,0.00331472,0.003444427,0.003574133,0.005579279,0.005958633,0.006337987,0.206616294,0.266378809,0.326141324,0.001463612,0.001630515,0.001797418,0.312547934,0.331173994,0.349800054,0.003870074,0.005243326,0.006616578,0.013480413,0.016850516,0.020220619,0.001559838,0.002292379,0.00302492,0.003403696,0.003731656,0.004059617
IE,0.003775899,0.003828742,0.003881586,0.005579279,0.005958633,0.006337987,0.124211339,0.163372615,0.202533891,0.001746063,0.001865891,0.001985719,0.339232077,0.35341078,0.367589483,0.005047147,0.006714668,0.008382188,0.010046968,0.01255871,0.015070452,0.001282858,0.001946153,0.002609449,0.003031417,0.003421424,0.003811431
EL,0.00236354,0.002651776,0.002940013,0.002387154,0.003298529,0.004209903,0.081937935,0.11053086,0.139123785,0.000821677,0.001095569,0.001369461,0.159840659,0.203917932,0.247995205,0.002122299,0.003058607,0.003994915,0.015299457,0.019124321,0.022949185,0.001107923,0.001727484,0.002347046,0.000877515,0.001626506,0.002375496
ES,0.003602957,0.003684624,0.003766291,0.00394158,0.004593884,0.005246187,0.060567723,0.083818095,0.107068467,0.001514966,0.00167331,0.001831654,0.276088412,0.300791059,0.325493706,0.005154154,0.006848426,0.008542698,0.014068354,0.017585442,0.021102531,0.000874676,0.001435926,0.001997176,0.002286858,0.002800958,0.003315058
FR,0.003430015,0.003540506,0.003650996,0.003053337,0.003853681,0.004654025,0.103662438,0.13768649,0.171710541,0.001232515,0.001437934,0.001643353,0.280579802,0.304533884,0.328487967,0.005600015,0.007405752,0.00921149,0.012996417,0.016245522,0.019494626,0.001064189,0.001672817,0.002281446,0.001462526,0.002114014,0.002765503
HR,0.002392363,0.002675796,0.002959229,0.005579279,0.005958633,0.006337987,0.083918746,0.113006874,0.142095002,0.00059058,0.000902988,0.001215397,0.143196095,0.190047462,0.236898828,0.003763067,0.005109568,0.006456068,0.005993099,0.007491374,0.008989649,0.000932987,0.001508816,0.002084644,0.004653491,0.004773152,0.004892813
IT,0.002651776,0.002891973,0.003132171,0.004552247,0.005102773,0.005653299,0.045558651,0.065056756,0.08455486,0.001104128,0.001330945,0.001557762,0.20158417,0.238704191,0.275824212,0.007543969,0.009835695,0.012127421,0.009679911,0.012099889,0.014519866,0.001253702,0.001909709,0.002565715,0.002871869,0.003288467,0.003705065
CY,0.003718252,0.003780703,0.003843154,0.003580731,0.004293176,0.005005621,0.118784239,0.15658874,0.194393241,0.000950064,0.001202558,0.001455052,0.267105631,0.293305408,0.319505186,0.00128408,0.002010833,0.002737587,0.013423568,0.01677946,0.020135352,0.001326591,0.002000821,0.00267505,0.001994353,0.002557204,0.003120055
