Country,C1 low,C1 medium,C1 high,C2 low,C2 medium,C2 high,C3 low,C3 medium,C3 high,C4 low,C4 medium,C4 high,C5 low,C5 medium,C5 high,C6 low,C6 medium,C6 high,C7 low,C7 medium,C7 high,C8 low,C8 medium,C8 high,C9 low,C9 medium,C9 high
BE,0.003633064,0.0037289,0.003824737,0.002700835,0.003459642,0.004218448,0.056595074,0.078201476,0.099807879,0.001003988,0.001210233,0.001416479,0.297967026,0.327987699,0.358008372,0.00745364,0.00976274,0.012071841,0.01264709,0.015808863,0.018970635,0.001179865,0.001796612,0.002413359,0.002157037,0.002622503,0.003087969
BG,0.001568229,0.002008205,0.00244818,0.004835782,0.005238763,0.005641745,0.062504897,0.085588755,0.108672614,0.000210137,0.000548691,0.000887245,0,0.079681844,0.159363688,0.003565523,0.004902593,0.006239664,0.009555046,0.011943808,0.014332569,0.000616747,0.001092716,0.001568684,0,0.000824972,0.001649944
CZ,0.003606927,0.003707119,0.003807312,0.003498225,0.004124133,0.004750041,0.064134172,0.087625349,0.111116526,0.000793851,0.001035119,0.001276387,0.177281335,0.22741629,0.277551245,0.003684373,0.005051157,0.006417941,0.012341185,0.015426481,0.018511777,0.002104986,0.002953013,0.003801041,0.003156086,0.003455044,0.003754002
DK,0.003371693,0.003511091,0.003650489,0.002572224,0.003352466,0.004132707,0.126253968,0.165275094,0.20429622,0.001541004,0.001657747,0.00177449,0.325360352,0.350815471,0.37627059,0.006689599,0.00880769,0.01092578,0.014560499,0.018200623,0.021840748,0.001126234,0.001729574,0.002332914,0.003269615,0.003549651,0.003829688
DE,0.003606927,0.003707119,0.003807312,0.000102889,0.001294686,0.002486483,0.057069045,0.07879394,0.100518835,0.001307519,0.001463176,0.001618833,0.267730996,0.302791008,0.337851019,0.009609932,0.012458106,0.015306279,0.014391051,0.017988814,0.021586576,0.000871491,0.001411145,0.001950799,0.001929981,0.00243329,0.002936598
EE,0.003450104,0.003576434,0.003702763,0.00504156,0.005410245,0.00577893,0.190032661,0.244998461,0.29996426,0.001050685,0.001249147,0.00144761,0.339057015,0.362229356,0.385401698,0.002971269,0.004159776,0.005348284,0.012446152,0.01555769,0.018669228,0.001340755,0.001997725,0.002654695,0.003269615,0.003549651,0.003829688
IE,0.003998984,0.004033834,0.004068683,0.004835782,0.005238763,0.005641745,0.114241771,0.150259847,0.186277924,0.001587701,0.001696661,0.001805621,0.393326811,0.407454187,0.421581563,0.004601222,0.006197218,0.007793214,0.009271634,0.011589542,0.01390745,0.001166457,0.001779853,0.002393248,0.002679268,0.003057695,0.003436123
EL,0.00266599,0.002923005,0.00318002,0.00228928,0.003116678,0.003944077,0.075361355,0.101659327,0.1279573,0.000723805,0.000976748,0.00122969,0.179865611,0.229569854,0.279274096,0.001629953,0.002483132,0.00333631,0.014215605,0.017769506,0.021323408,0.001032382,0.001612258,0.002192135,0.00188457,0.002395447,0.002906324
ES,0.003816024,0.003881367,0.00394671,0.002880891,0.003609688,0.004338485,0.055706379,0.077090607,0.098474836,0.001330867,0.001482633,0.001634398,0.332854752,0.357060804,0.381266856,0.004125819,0.005602964,0.007080109,0.012988984,0.01623623,0.019483477,0.000737415,0.00124355,0.001749686,0.002474917,0.002887403,0.003299889
FR,0.003502378,0.003619996,0.003737613,0.002572224,0.003352466,0.004132707,0.095342186,0.126635366,0.157928546,0.00112073,0.001307519,0.001494307,0.322259221,0.348231195,0.374203169,0.005059646,0.006770248,0.00848085,0.012024782,0.015030978,0.018037174,0.000884898,0.001427904,0.00197091,0.00156669,0.002130547,0.002694405
