Country,C1 low,C1 medium,C1 high,C2 low,C2 medium,C2 high,C3 low,C3 medium,C3 high,C4 low,C4 medium,C4 high,C5 low,C5 medium,C5 high,C6 low,C6 medium,C6 high,C7 low,C7 medium,C7 high,C8 low,C8 medium,C8 high,C9 low,C9 medium,C9 high
BE,0.892933619,0.916488223,0.940042827,0.459183673,0.58819242,0.717201166,0.110115274,0.152154179,0.194193084,0.556034483,0.670258621,0.784482759,0.696817083,0.767022562,0.837228042,0.486966167,0.637825846,0.788685524,0.563506381,0.704382976,0.845259571,0.270353303,0.411674347,0.552995392,0.473421927,0.575581395,0.677740864
BG,0.385438972,0.493576017,0.601713062,0.822157434,0.890670554,0.959183673,0.121613833,0.166527378,0.211440922,0.11637931,0.30387931,0.49137931,0,0.18634166,0.37268332,0.232945092,0.320299501,0.40765391,0.425736621,0.532170776,0.638604931,0.141321045,0.250384025,0.359447005,0,0.181063123,0.362126246
CZ,0.886509636,0.911134904,0.935760171,0.594752187,0.701166181,0.807580175,0.124783862,0.170489914,0.216195965,0.439655172,0.573275862,0.706896552,0.414585012,0.53182917,0.649073328,0.240709928,0.330005546,0.419301165,0.549876395,0.687345493,0.824814592,0.482334869,0.676651306,0.870967742,0.69269103,0.758305648,0.823920266
DK,0.82869379,0.862955032,0.897216274,0.437317784,0.569970845,0.702623907,0.245648415,0.321570605,0.397492795,0.853448276,0.918103448,0.982758621,0.760878324,0.82040693,0.879935536,0.437049362,0.575429839,0.713810316,0.648760607,0.810950758,0.97314091,0.258064516,0.396313364,0.534562212,0.717607973,0.779069767,0.840531561
DE,0.886509636,0.911134904,0.935760171,0.017492711,0.220116618,0.422740525,0.111037464,0.153306916,0.195576369,0.724137931,0.810344828,0.896551724,0.626107977,0.708098308,0.790088638,0.627842485,0.813921242,1,0.641210663,0.801513329,0.961815995,0.19969278,0.323348694,0.447004608,0.42358804,0.534053156,0.644518272
EE,0.847965739,0.879014989,0.91006424,0.857142857,0.919825073,0.982507289,0.369740634,0.476685879,0.583631124,0.581896552,0.691810345,0.801724138,0.792908944,0.847099114,0.901289283,0.19412091,0.271769273,0.349417637,0.554553351,0.693191688,0.831830026,0.307219662,0.457757296,0.608294931,0.717607973,0.779069767,0.840531561
IE,0.982869379,0.99143469,1,0.822157434,0.890670554,0.959183673,0.222276657,0.292355908,0.362435159,0.879310345,0.939655172,1,0.919822724,0.952860596,0.985898469,0.300610094,0.404880754,0.509151414,0.413108839,0.516386049,0.619663259,0.267281106,0.407834101,0.548387097,0.588039867,0.671096346,0.754152824
EL,0.655246253,0.718415418,0.781584582,0.389212828,0.529883382,0.670553936,0.146628242,0.197795389,0.248962536,0.400862069,0.540948276,0.681034483,0.420628525,0.536865431,0.653102337,0.106489185,0.162229617,0.21797005,0.633393466,0.791741832,0.950090198,0.23655914,0.369431644,0.502304147,0.413621262,0.525747508,0.637873754
ES,0.937901499,0.953961456,0.970021413,0.489795918,0.613702624,0.737609329,0.108386167,0.149992795,0.191599424,0.737068966,0.82112069,0.905172414,0.778404512,0.835012087,0.891619662,0.269550749,0.366056572,0.462562396,0.578739894,0.723424868,0.868109842,0.168970814,0.284946237,0.400921659,0.543189369,0.63372093,0.724252492
FR,0.860813704,0.889721627,0.91862955,0.437317784,0.569970845,0.702623907,0.185504323,0.24639049,0.307276657,0.620689655,0.724137931,0.827586207,0.753626108,0.814363417,0.875100725,0.330560177,0.442318358,0.554076539,0.535778713,0.669723391,0.80366807,0.202764977,0.32718894,0.451612903,0.343853821,0.467607973,0.591362126
HR,0.635974304,0.70235546,0.768736617,0.883381924,0.941690962,1,0.150172911,0.202226225,0.254279539,0.245689655,0.411637931,0.577586207,0.333601934,0.464343272,0.595084609,0.164170826,0.234331669,0.304492512,0.246542393,0.308177992,0.36981359,0.172043011,0.288786482,0.405529954,0.956810631,0.978405316,1
IT,0.713062099,0.766595289,0.82012848,0.756559767,0.836005831,0.915451895,0.081527378,0.116419308,0.151311239,0.530172414,0.648706897,0.767241379,0.574133763,0.664786463,0.755439162,0.4359401,0.574043261,0.712146423,0.398209394,0.497761743,0.597314091,0.258064516,0.396313364,0.534562212,0.523255814,0.617109635,0.710963455
CY,0.96359743,0.975374732,0.987152034,0.376093294,0.518950437,0.66180758,0.212564841,0.280216138,0.347867435,0.517241379,0.637931034,0.75862069,0.764504432,0.823428687,0.882352941,0.06655574,0.112312812,0.158069884,0.552214873,0.690268591,0.828322309,0.285714286,0.430875576,0.576036866,0.393687708,0.509136213,0.624584718
LV,0.077087794,0.236616702,0.39614561,0.634110787,0.733965015,0.833819242,0.309711816,0.401649856,0.493587896,0.245689655,0.411637931,0.577586207,0.453263497,0.564061241,0.674858985,0.163061564,0.232945092,0.302828619,0.503841785,0.629802232,0.755762678,0.23655914,0.369431644,0.502304147,0.657807309,0.72923588,0.800664452
LT,0.591006424,0.664882227,0.73875803,0.586005831,0.693877551,0.801749271,0.256224784,0.334791066,0.413357349,0.439655172,0.573275862,0.706896552,0.482876712,0.58873892,0.694601128,0.465890183,0.611480865,0.757071547,0.506447518,0.633059397,0.759671277,0,0.073732719,0.147465438,0.901993355,0.932724252,0.96345515
LU,0.892933619,0.916488223,0.940042827,0.389212828,0.529883382,0.670553936,0.104841499,0.14556196,0.186282421,0.478448276,0.605603448,0.732758621,0.862409347,0.905016116,0.947622885,0.427066001,0.562950638,0.698835275,0.64809247,0.810115588,0.972138705,0.230414747,0.361751152,0.493087558,0.523255814,0.617109635,0.710963455
HU,0.552462527,0.632762313,0.713062099,0.861516035,0.923469388,0.985422741,0.175821326,0.234286744,0.292752161,0.400862069,0.540948276,0.681034483,0.204270749,0.356567284,0.50886382,0.29839157,0.402107598,0.505823627,0.536914545,0.671143182,0.805371818,0.568356375,0.784178187,1,0.84717608,0.887043189,0.926910299
MT,0.957173448,0.970021413,0.982869379,0,0.205539359,0.411078717,0,0.014510086,0.029020173,0.762931034,0.842672414,0.922413793,0.723408541,0.789182111,0.854955681,0,0.029118136,0.058236273,0,0,0,0.242703533,0.377112135,0.511520737,0.46345515,0.567275748,0.671096346
NL,0.950749465,0.964668094,0.978586724,0.048104956,0.245626822,0.443148688,0.073631124,0.106548991,0.139466859,0.788793103,0.864224138,0.939655172,0.744560838,0.806809025,0.869057212,0.503605103,0.658624515,0.813643927,0.664795884,0.830994855,0.997193826,0.141321045,0.250384025,0.359447005,0.214285714,0.359634551,0.504983389
AT,0.82869379,0.862955032,0.897216274,0.467930029,0.59548105,0.72303207,0.155244957,0.208566282,0.261887608,0.646551724,0.745689655,0.844827586,0.681103948,0.753928284,0.826752619,0.523571825,0.683582917,0.84359401,0.666666667,0.833333333,1,0.408602151,0.584485407,0.760368664,0.602990033,0.683554817,0.764119601
PL,0.481798715,0.573875803,0.665952891,0.629737609,0.7303207,0.83090379,0.124582133,0.170237752,0.215893372,0.271551724,0.433189655,0.594827586,0.171031426,0.328867849,0.486704271,0.264004437,0.359123683,0.454242928,0.49442106,0.618026325,0.741631589,0.341013825,0.5,0.658986175,0.84717608,0.887043189,0.926910299
PT,0.770877944,0.814775161,0.858672377,0.227405248,0.395043732,0.562682216,0.14054755,0.190194524,0.239841499,0.362068966,0.50862069,0.655172414,0.795930701,0.849617244,0.903303787,0.206322795,0.287021631,0.367720466,0.56551079,0.706888488,0.848266186,0.02764977,0.108294931,0.188940092,0.762458472,0.816445183,0.870431894
RO,0,0.172376874,0.344753747,0.354227405,0.500728863,0.647230321,0.094236311,0.132305476,0.17037464,0,0.206896552,0.413793103,0.236905721,0.383763094,0.530620467,0.006655574,0.037437604,0.068219634,0.321373689,0.401717111,0.482060533,0.356374808,0.519201229,0.68202765,0.513289037,0.608803987,0.704318937
SI,0.725910064,0.777301927,0.82869379,0.60787172,0.712099125,0.816326531,0.122103746,0.167139769,0.212175793,0.672413793,0.767241379,0.862068966,0.581385979,0.670829976,0.760273973,0.536882973,0.700221852,0.863560732,0.460680163,0.575850204,0.691020245,0.122887865,0.22734255,0.331797235,0.69269103,0.758305648,0.823920266
