Country,C1 low,C1 medium,C1 high,C2 low,C2 medium,C2 high,C3 low,C3 medium,C3 high,C4 low,C4 medium,C4 high,C5 low,C5 medium,C5 high,C6 low,C6 medium,C6 high,C7 low,C7 medium,C7 high,C8 low,C8 medium,C8 high,C9 low,C9 medium,C9 high
BE,0,0,0,0,0,0,-0.017075015,0.319104154,0.655283323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.264259928,0.16967509,0.603610108
BG,0.433773087,1.042216359,1.650659631,0,0,0,-0.072946983,0.272544181,0.618035345,-0.019575856,0.475530179,0.970636215,0.514590747,1.143238434,1.771886121,-0.247113768,0.127405193,0.501924155,-0.212062425,0.156614646,0.525291717,-0.150790068,0.207674944,0.566139955,0.454873646,1.068592058,1.682310469
CZ,0,0,0,0,0,0,-0.088350282,0.259708098,0.607766478,-0.354323002,0.057096248,0.468515498,-0.247686833,0.190391459,0.628469751,0,0,0,0,0,0,0,0,0,0,0,0
DK,0,0,0,-0.292520776,0.13434903,0.561218837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.361060948,0.03244921,0.425959368,0,0,0
DE,0,0,0,-0.12299169,0.346260388,0.815512465,-0.021555975,0.315370021,0.652296016,0,0,0,0,0,0,0,0,0,0,0,0,-0.223927765,0.146726862,0.51738149,0,0,0
EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074612367,0.271156361,0.616925089,0,0,0,-0.260496614,0.116252822,0.493002257,0,0,0
IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162431693,0.197973589,0.558378872,0,0,0,-0.220938628,0.223826715,0.668592058
EL,-0.098153034,0.377308707,0.852770449,-0.197783934,0.252770083,0.7033241,-0.194493018,0.171255818,0.537004655,-0.230995106,0.211256117,0.653507341,-0.131316726,0.335854093,0.803024911,0.164468522,0.470390435,0.776312348,0,0,0,-0.379345372,0.01721219,0.413769752,0.368231047,0.960288809,1.55234657
ES,0,0,0,-0.108033241,0.364958449,0.837950139,-0.008673216,0.326105653,0.660884523,0,0,0,0,0,0,-0.301587895,0.082010088,0.46560807,0,0,0,-0.114221219,0.238148984,0.590519187,0.02166065,0.527075812,1.032490975
FR,0,0,0,-0.167867036,0.290166205,0.748199446,-0.38339348,0.013838767,0.411071013,0,0,0,0,0,0,0,0,0,0,0,0,-0.388487585,0.009593679,0.407674944,0.333574007,0.916967509,1.500361011
HR,-0.231134565,0.211081794,0.653298153,0,0,0,-0.211716707,0.156902744,0.525522195,-0.160522023,0.299347471,0.759216966,-0.06405694,0.419928826,0.903914591,-0.092770409,0.256024659,0.604819727,0.225901561,0.521584634,0.817267707,-0.214785553,0.154345372,0.523476298,0,0,0
IT,-0.04116095,0.448548813,0.938258575,0,0,0,0.121834739,0.434862282,0.747889826,0,0,0,-0.3,0.125,0.55,0,0,0,-0.127270108,0.22727491,0.581819928,0,0,0,0,0,0
CY,0,0,0,0,0,0,0,0,0,-0.248613377,0.189233279,0.627079935,0,0,0,0.303680179,0.586400149,0.86912012,0,0,0,-0.333634312,0.05530474,0.444243792,-0.298916968,0.126353791,0.551624549
LV,0.98469657,1.730870712,2.477044855,0,0,0,0,0,0,0.086133768,0.60766721,1.129200653,-0.213523132,0.233096085,0.679715302,-0.398430786,0.001307678,0.401046142,0,0,0,-0.324492099,0.062923251,0.4503386,0,0,0
LT,-0.17414248,0.2823219,0.73878628,0,0,0,0,0,0,-0.10766721,0.365415987,0.838499184,-0.134519573,0.331850534,0.798220641,0,0,0,-0.397983193,0.001680672,0.401344538,0.269751693,0.558126411,0.846501129,0,0,0
LU,0,0,0,-0.217728532,0.227839335,0.673407202,0.008550473,0.340458728,0.672366982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.246931408,0.19133574,0.629602888
HU,0.243799472,0.80474934,1.365699208,0,0,0,-0.336343402,0.053047165,0.442437732,-0.371941272,0.035073409,0.442088091,0.086476868,0.608096085,1.129715302,-0.168428918,0.192975901,0.554380721,0,0,0,0,0,0,0,0,0
MT,0,0,0,0.335734072,0.91966759,1.503601108,0.517979592,0.764982993,1.011986395,0,0,0,0,0,0,0.482234261,0.735195218,0.988156174,0.69824922,0.915207683,1.132166146,0,0,0,-0.212274368,0.23465704,0.681588448
NL,0,0,0,0.071468144,0.58933518,1.107202216,0.160202957,0.466835798,0.773468638,0,0,0,0,0,0,0,0,0,0,0,0,-0.105079007,0.245767494,0.596613995,0.160288809,0.700361011,1.240433213
AT,0,0,0,-0.36232687,0.047091413,0.456509695,-0.236361986,0.136365012,0.509092009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL,0.300791557,0.875989446,1.451187335,0,0,0,-0.087370072,0.26052494,0.608419952,-0.037194127,0.453507341,0.944208809,0.178291815,0.722864769,1.267437722,-0.371193723,0.024005231,0.419204185,-0.363443938,0.030463385,0.424370708,-0.333634312,0.05530474,0.444243792,0,0,0
PT,0,0,0,0.051523546,0.564404432,1.077285319,-0.164946689,0.195877759,0.556702207,-0.283849918,0.145187602,0.574225122,0,0,0,-0.001980198,0.331683168,0.665346535,0,0,0,0.178329571,0.481941309,0.785553047,0,0,0
RO,1.516622691,2.395778364,3.274934037,-0.397229917,0.003462604,0.404155125,0.060081511,0.383401259,0.706721008,0.297553018,0.871941272,1.446329527,0.146263345,0.682829181,1.219395018,0.385391369,0.654492808,0.923594246,-0.005915966,0.328403361,0.662722689,0,0,0,0,0,0
SI,0,0,0,0,0,0,-0.075327493,0.270560423,0.616448338,0,0,0,0,0,0,0,0,0,-0.278496038,0.101253301,0.481002641,0.00462754,0.337189616,0.669751693,0,0,0
SK,0,0,0,0,0,0,-0.084709503,0.262742081,0.610193665,0,0,0,-0.202846975,0.246441281,0.695729537,0,0,0,-0.270405762,0.107995198,0.486396158,0,0,0,0,0,0
FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.388487585,0.009593679,0.407674944,0,0,0
SE,0,0,0,-0.337396122,0.078254848,0.493905817,0,0,0,0,0,0,0,0,0,-0.359088362,0.034093032,0.427274426,0,0,0,0,0,0,-0.00433213,0.494584838,0.993501805
