Country,C1 low,C1 medium,C1 high,C2 low,C2 medium,C2 high,C3 low,C3 medium,C3 high,C4 low,C4 medium,C4 high,C5 low,C5 medium,C5 high,C6 low,C6 medium,C6 high,C7 low,C7 medium,C7 high,C8 low,C8 medium,C8 high,C9 low,C9 medium,C9 high
BE,0.880195599,0.908312958,0.936430318,0.640052356,0.734947644,0.829842932,0.110115274,0.152154179,0.194193084,0.586046512,0.686046512,0.786046512,0.69804742,0.768363552,0.838679684,0.451332246,0.592713431,0.734094617,0.539722573,0.686107608,0.832492644,0.296153846,0.425961538,0.555769231,0.474285714,0.577142857,0.68
BG,0.41809291,0.523227384,0.628361858,0.863874346,0.921465969,0.979057592,0.121613833,0.166527378,0.211440922,0.251162791,0.406976744,0.562790698,0,0.186657369,0.373314737,0.262098967,0.356171833,0.450244698,0.409906123,0.523837046,0.63776797,0.176923077,0.276923077,0.376923077,0,0.181904762,0.363809524
CZ,0.902200489,0.926650367,0.951100244,0.687172775,0.77421466,0.861256545,0.124783862,0.170489914,0.216195965,0.51627907,0.627906977,0.739534884,0.49790795,0.60158066,0.705253371,0.379554105,0.502990756,0.626427406,0.538461538,0.684531316,0.830601093,0.480769231,0.656730769,0.832692308,0.742857143,0.800952381,0.859047619
DK,0.843520782,0.877750611,0.91198044,0.494764398,0.613874346,0.732984293,0.245648415,0.321570605,0.397492795,0.809302326,0.872093023,0.934883721,0.750348675,0.811947931,0.873547187,0.375203915,0.497553018,0.619902121,0.638643688,0.809759002,0.980874317,0.265384615,0.3875,0.509615385,0.674285714,0.743809524,0.813333333
DE,0.960880196,0.975550122,0.990220049,0.361256545,0.502617801,0.643979058,0.111037464,0.153306916,0.195576369,0.725581395,0.802325581,0.879069767,0.648535565,0.727103673,0.805671781,0.628602501,0.814301251,1,0.626523749,0.794609079,0.962694409,0.207692308,0.315384615,0.423076923,0.622857143,0.700952381,0.779047619
EE,0.894865526,0.920537897,0.946210269,0.895287958,0.947643979,1,0.369740634,0.476685879,0.583631124,0.572093023,0.674418605,0.776744186,0.824965132,0.874128312,0.923291492,0.200108755,0.278684067,0.35725938,0.535659241,0.681028443,0.826397646,0.223076923,0.334615385,0.446153846,0.777142857,0.82952381,0.881904762
IE,0.946210269,0.963325183,0.980440098,0.804973822,0.872382199,0.939790576,0.222276657,0.292355908,0.362435159,0.781395349,0.848837209,0.91627907,0.89539749,0.932821943,0.970246397,0.325176726,0.435019032,0.544861338,0.387557797,0.495901639,0.604245481,0.3,0.430769231,0.561538462,0.445714286,0.553333333,0.660952381
EL,0.623471883,0.694376528,0.765281174,0.420157068,0.551701571,0.683246073,0.146628242,0.197795389,0.248962536,0.418604651,0.546511628,0.674418605,0.421896792,0.538238029,0.654579265,0.114192496,0.171288744,0.228384992,0.614123581,0.779108869,0.944094157,0.273076923,0.397115385,0.521153846,0.057142857,0.22952381,0.401904762
ES,0.799511002,0.841075795,0.882640587,0.34947644,0.492801047,0.636125654,0.108386167,0.149992795,0.191599424,0.781395349,0.848837209,0.91627907,0.728730823,0.793933054,0.859135286,0.281674823,0.380641653,0.479608483,0.561020036,0.712729438,0.86443884,0.161538462,0.257692308,0.353846154,0.285714286,0.42,0.554285714
FR,0.770171149,0.816625917,0.863080685,0.396596859,0.532068063,0.667539267,0.185504323,0.24639049,0.307276657,0.669767442,0.755813953,0.841860465,0.740585774,0.80381218,0.867038587,0.345840131,0.460848287,0.575856444,0.513591145,0.653443324,0.793295502,0.276923077,0.401923077,0.526923077,0.08,0.248571429,0.417142857
