Country,C1 low,C1 medium,C1 high,C2 low,C2 medium,C2 high,C3 low,C3 medium,C3 high,C4 low,C4 medium,C4 high,C5 low,C5 medium,C5 high,C6 low,C6 medium,C6 high,C7 low,C7 medium,C7 high,C8 low,C8 medium,C8 high,C9 low,C9 medium,C9 high
BE,0.273396065,0.561163388,0.84893071,0,0,0,0,0,0,0,0,0,-0.16886121,0.192615658,0.554092527,-0.094122052,0.382347435,0.858816923,-0.32132376,0.0983453,0.51801436,-0.370084241,0.037394699,0.444873639,0,0,0
BG,0,0,0,0.124841957,0.437368298,0.749894638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZ,0.273396065,0.561163388,0.84893071,-0.262046359,0.114961367,0.491969094,0,0,0,0,0,0,0,0,0,0,0,0,-0.338532256,0.07683468,0.492201616,-0.090486953,0.386891309,0.864269571,-0.157635468,0.201970443,0.561576355
DK,0.023952096,0.353293413,0.682634731,0,0,0,-0.216242615,0.229696731,0.675636078,0.024225352,0.353521127,0.682816901,-0.048754448,0.292704626,0.634163701,-0.158816923,0.301478847,0.761774616,-0.183134322,0.271082098,0.725298517,0,0,0,-0.120803335,0.232663888,0.58613111
DE,0.217964072,0.51497006,0.811976048,0,0,0,0,0,0,-0.044225352,0.296478873,0.637183099,-0.282562278,0.097864769,0.478291815,0.148483714,0.685604642,1.222725571,-0.199091291,0.251135886,0.701363064,0,0,0,0,0,0
EE,0.051668092,0.376390077,0.701112062,0.177944275,0.481620229,0.785296184,0.185736821,0.732171027,1.278605232,-0.089859155,0.258450704,0.606760563,0.122597865,0.435498221,0.748398577,0,0,0,-0.3343605,0.082049375,0.498459251,-0.30795151,0.115060612,0.538072735,-0.108525957,0.242895036,0.594316029
IE,0.495124038,0.745936698,0.996749358,0.177944275,0.481620229,0.785296184,-0.291952165,0.135059794,0.562071752,0.161126761,0.467605634,0.774084507,0.284341637,0.570284698,0.856227758,0,0,0,0,0,0,-0.392274502,0.009656873,0.411588247,-0.280409246,0.099658962,0.479727169
EL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.217551314,0.228060857,0.673673029,0,0,0,0,0,0
ES,0.328828058,0.607356715,0.885885372,-0.269632405,0.108639663,0.48691173,0,0,0,-0.044225352,0.296478873,0.637183099,-0.098398577,0.25133452,0.601067616,0,0,0,-0.296606102,0.129242372,0.555090847,0,0,0,0,0,0
FR,0.162532079,0.468776732,0.775021386,0,0,0,0,0,0,-0.295211268,0.087323944,0.469859155,-0.071174377,0.274021352,0.619217082,-0.381205541,0.023493074,0.428191689,-0.365440087,0.043199892,0.45183987,0,0,0,0,0,0
HR,0,0,0,0.177944275,0.481620229,0.785296184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4685108,0.723759,0.9790072
